ArrayExpress_Sex_s	ArrayExpress_Species_s	ArrayExpress_StrainOrLine_s	AssemblyName_s	AvgSpotLen_l	BioSample_s	Center_Name_s	Experiment_s	InsertSize_l	Instrument_s	LibraryLayout_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	Organism_s	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Description_s	Sample_Name_s	Strain_s	sample_description_s	strain_s	Assay_Type_s	BioProject_s	Consent_s	LibrarySelection_s	LibrarySource_s	Platform_s	SRA_Study_s
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707198	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	400	Mus musculus	2015-02-21	ERR763917	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707199	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	398	Mus musculus	2015-02-21	ERR763918	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707200	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	428	Mus musculus	2015-02-21	ERR763919	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707201	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	396	Mus musculus	2015-02-21	ERR763920	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707202	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	373	Mus musculus	2015-02-21	ERR763921	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707203	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	384	Mus musculus	2015-02-21	ERR763922	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707204	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	388	Mus musculus	2015-02-21	ERR763923	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707205	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	397	Mus musculus	2015-02-21	ERR763924	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707206	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	398	Mus musculus	2015-02-21	ERR763925	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707207	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	425	Mus musculus	2015-02-21	ERR763926	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707208	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	378	Mus musculus	2015-02-21	ERR763927	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707209	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	364	Mus musculus	2015-02-21	ERR763928	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707210	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	372	Mus musculus	2015-02-21	ERR763929	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707211	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	371	Mus musculus	2015-02-21	ERR763930	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707212	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	383	Mus musculus	2015-02-21	ERR763931	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707213	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	385	Mus musculus	2015-02-21	ERR763932	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707214	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	417	Mus musculus	2015-02-21	ERR763933	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707215	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	379	Mus musculus	2015-02-21	ERR763934	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707216	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	368	Mus musculus	2015-02-21	ERR763935	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707217	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	368	Mus musculus	2015-02-21	ERR763936	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	NZB_B1NJ	GCF_000001635.20	202	SAMEA3257417	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707218	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	376	Mus musculus	2015-02-21	ERR763937	ERS661331		NZB_B1NJ-sc-2231310		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	NZB_B1NJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706938	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	374	Mus musculus	2015-02-21	ERR763657	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706939	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	376	Mus musculus	2015-02-21	ERR763658	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706940	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	377	Mus musculus	2015-02-21	ERR763659	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706941	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	379	Mus musculus	2015-02-21	ERR763660	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706942	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	368	Mus musculus	2015-02-21	ERR763661	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706943	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	367	Mus musculus	2015-02-21	ERR763662	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706944	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	369	Mus musculus	2015-02-21	ERR763663	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706945	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	371	Mus musculus	2015-02-21	ERR763664	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706946	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	375	Mus musculus	2015-02-21	ERR763665	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706947	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	377	Mus musculus	2015-02-21	ERR763666	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706948	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	378	Mus musculus	2015-02-21	ERR763667	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706949	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	386	Mus musculus	2015-02-21	ERR763668	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706950	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	367	Mus musculus	2015-02-21	ERR763669	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706951	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	368	Mus musculus	2015-02-21	ERR763670	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706952	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	369	Mus musculus	2015-02-21	ERR763671	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706953	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	372	Mus musculus	2015-02-21	ERR763672	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706954	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	375	Mus musculus	2015-02-21	ERR763673	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706955	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	378	Mus musculus	2015-02-21	ERR763674	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706956	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	379	Mus musculus	2015-02-21	ERR763675	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706957	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	393	Mus musculus	2015-02-21	ERR763676	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706958	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	384	Mus musculus	2015-02-21	ERR763677	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706959	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	377	Mus musculus	2015-02-21	ERR763678	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706960	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	385	Mus musculus	2015-02-21	ERR763679	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706961	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	380	Mus musculus	2015-02-21	ERR763680	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706962	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	383	Mus musculus	2015-02-21	ERR763681	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706963	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	388	Mus musculus	2015-02-21	ERR763682	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	KK_HiJ	GCF_000001635.20	202	SAMEA3257415	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX706964	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	388	Mus musculus	2015-02-21	ERR763683	ERS661329		KK_HiJ-sc-2231308		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	KK_HiJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
